iteration,path_name,Router,Cache occupy,CMBA,Latency(s),CHR,norm_CMBA,norm_CHR,norm_CacheOccupy,norm_Latency,avg_score
1,path_Router3_to_Router21,Router3,44.621,8.223,107.007,79.447,0.3441282565130261,0.9369980927524594,0.0,0.8658955835397614,0.5367554832013117
1,path_Router3_to_Router21,Router6,26.001,3.93,211.435,45.889,0.0,0.5159230074282274,0.5167628774422736,0.37410403970952516,0.35169748114500654
1,path_Router3_to_Router21,Router9,8.589,12.639,132.736,84.468,0.6981162324649297,1.0,1.0,0.744727844703356,0.8607110192920714
1,path_Router3_to_Router21,Router12,12.22,16.405,78.531,70.697,1.0,0.8272058823529411,0.8992284635879219,1.0,0.9316085864852157
1,path_Router3_to_Router21,Router15,22.326,12.571,280.739,8.729,0.6926653306613225,0.04965117446295923,0.6187555506216696,0.047724896629023066,0.35219923809374365
1,path_Router3_to_Router21,Router18,40.721,10.28,136.305,55.726,0.5090180360721442,0.6393545472796628,0.1082371225577266,0.7279200534986013,0.4961324398520337
1,path_Router3_to_Router21,Router21,11.34,6.009,290.873,4.772,0.16665330661322644,0.0,0.9236511989342807,0.0,0.2725761263868768
2,path_Router3_to_Router21,Router3,39.975,9.123,94.73,65.738,0.39014722536806345,0.7702172734265648,0.0,0.9746249118920551,0.5337473526716708
2,path_Router3_to_Router21,Router6,28.18,4.3,214.54,58.378,0.0,0.6774063378772022,0.3677548093411905,0.47194810861611797,0.3792773139586276
2,path_Router3_to_Router21,Router9,7.902,12.162,129.049,83.96,0.635981232810225,1.0,1.0,0.8306355519752963,0.8666541961963803
2,path_Router3_to_Router21,Router12,11.889,16.662,88.682,65.769,1.0,0.7706081890518407,0.875689832569451,1.0,0.9115745054053229
2,path_Router3_to_Router21,Router15,22.677,11.597,327.026,4.913,0.5902766542630643,0.003202986090969855,0.539332148536152,0.0,0.2832029472225465
2,path_Router3_to_Router21,Router18,37.485,8.756,148.17,56.276,0.36045947257725297,0.6508997364472077,0.07763539425685162,0.7504111704091566,0.4598514434226172
2,path_Router3_to_Router21,Router21,12.81,6.07,300.978,4.659,0.14318071509464494,0.0,0.8469740903563745,0.10928741650723325,0.2748605554895632
3,path_Router3_to_Router21,Router3,44.476,9.509,102.013,68.29,0.4429721160881229,0.8314118169430282,0.0,0.9177599344770596,0.5480359668770527
3,path_Router3_to_Router21,Router6,27.87,4.06,222.721,58.434,0.0,0.6805077090318925,0.4501490918948224,0.32928202653094046,0.3649847068644138
3,path_Router3_to_Router21,Router9,7.586,12.332,136.181,79.301,0.6724656531989269,1.0,1.0,0.7511834593577386,0.8559122781391664
3,path_Router3_to_Router21,Router12,11.92,16.361,85.144,69.755,1.0,0.8538422672362316,0.8825155868799132,1.0,0.9340894635290362
3,path_Router3_to_Router21,Router15,25.253,11.505,290.263,13.988,0.6052353467197789,0.0,0.5210897262130658,0.0,0.28158126823321117
3,path_Router3_to_Router21,Router18,40.282,9.029,137.374,66.164,0.4039508983009511,0.7988608699646319,0.11368934670642457,0.7453673233586358,0.5154671095826608
3,path_Router3_to_Router21,Router21,12.577,6.304,289.554,17.357,0.18242419315502806,0.05158238023058196,0.8647058823529412,0.0034565301117887824,0.275542246462585
4,path_Router3_to_Router21,Router3,42.44,9.095,87.509,69.932,0.41946778711484595,1.0,0.0,1.0,0.6048669467787116
4,path_Router3_to_Router21,Router6,26.785,3.704,184.617,47.287,0.0,0.6097506333258655,0.4671321576701578,0.523101402585157,0.39999604839529507
4,path_Router3_to_Router21,Router9,8.927,14.567,144.401,69.563,0.8452380952380952,0.9936408913092182,1.0,0.7206026794483951,0.8898704164989271
4,path_Router3_to_Router21,Router12,12.301,16.556,91.29,60.373,1.0,0.8352663415306667,0.8993226509115865,0.9814314619101874,0.9290051135881101
4,path_Router3_to_Router21,Router15,26.612,10.98,251.443,11.905,0.5661375661375662,0.0,0.4722943335422075,0.1949180843122617,0.30833749599800886
4,path_Router3_to_Router21,Router18,37.896,8.749,164.711,62.205,0.3925459072517896,0.8668378513450634,0.13558917435025206,0.6208600165010018,0.5039582373620267
4,path_Router3_to_Router21,Router21,11.799,5.143,291.133,19.346,0.11196700902583252,0.1282334085856584,0.9143019126905977,0.0,0.2886255825755222
5,path_Router3_to_Router21,Router3,42.958,9.3,95.449,67.463,0.4421682949889695,0.8797386522316272,0.0,0.9475979368838614,0.5673762210261145
5,path_Router3_to_Router21,Router6,25.317,3.688,200.972,56.306,0.0,0.6873997965762753,0.5113333333333333,0.4697528879550426,0.4171215044661628
5,path_Router3_to_Router21,Router9,8.458,12.455,156.309,74.439,0.6907500787897889,1.0,1.0,0.6720025721026487,0.8406881627231094
5,path_Router3_to_Router21,Router12,13.492,16.38,83.877,64.811,1.0,0.8340200320650958,0.854086956521739,1.0,0.9220267471467087
5,path_Router3_to_Router21,Router15,26.444,13.227,300.353,16.432,0.7515757957768674,0.0,0.47866666666666663,0.019720963089421402,0.31249085638323887
5,path_Router3_to_Router21,Router18,39.564,10.246,161.531,66.297,0.5167034352347937,0.8596376299412141,0.09837681159420285,0.6483555297942771,0.5307683516411219
5,path_Router3_to_Router21,Router21,11.116,5.8,304.708,18.052,0.16640403403718879,0.027927663902632464,0.9229565217391305,0.0,0.27932205491973794
